episode_key,ticker,start_date,end_date,signal_count,avg_pump_score,avg_price,avg_drawdown,avg_return_20d,pump_count,duration_days,episode_pump_rate
MOBX_E5,MOBX,2025-06-26,2025-06-26,1,55.0,0.7429999709129333,-0.0134589378933214,0.4401077985741574,0,0,0.0
PPBT_E5,PPBT,2025-10-29,2025-10-29,1,120.0,1.059999942779541,-0.3009433616391683,,0,0,0.0
SGMO_E5,SGMO,2025-06-24,2025-06-24,1,100.0,0.5099999904632568,-0.0588235328491721,0.0784314160895145,0,0,0.0
SGMO_E4,SGMO,2025-05-13,2025-05-13,1,55.0,0.4600000083446502,-0.0434782834044021,0.130434720637894,0,0,0.0
SGMO_E3,SGMO,2025-04-02,2025-04-04,2,62.5,0.6550000011920929,-0.0458041972202987,0.11468534290053214,0,2,0.0
SGMO_E2,SGMO,2024-12-31,2024-12-31,1,55.0,1.0199999809265137,0.0,0.2058823941900663,0,0,0.0
PSNY_E4,PSNY,2025-11-04,2025-11-04,1,55.0,0.7139999866485596,0.0,,0,0,0.0
PRPL_E6,PRPL,2025-08-13,2025-08-13,1,70.0,1.0499999523162842,-0.0380952034948078,0.0190477152800657,0,0,0.0
PRPL_E7,PRPL,2025-10-23,2025-10-23,1,55.0,0.8460000157356262,-0.1724586387102569,,0,0,0.0
PSNY_E1,PSNY,2025-04-09,2025-04-09,1,55.0,1.0399999618530271,-0.085576913377942,0.1057692484037417,0,0,0.0
PFSA_E4,PFSA,2025-10-28,2025-10-29,2,60.0,0.288000002503395,-0.3492741859770452,,0,1,0.0
PFSA_E3,PFSA,2025-10-15,2025-10-15,1,55.0,0.3089999854564667,-0.3935274850243322,,0,0,0.0
SHOT_E6,SHOT,2025-06-16,2025-06-16,1,55.0,0.2478999942541122,0.0,0.8108109099103664,0,0,0.0
SGMO_E7,SGMO,2025-09-25,2025-09-25,1,100.0,0.6299999952316284,0.0,0.0476190971769537,0,0,0.0
VSEE_E4,VSEE,2025-06-23,2025-06-23,1,65.0,1.1200000047683716,-0.0535714836905194,0.2589285362663927,0,0,0.0
VRME_E6,VRME,2025-10-17,2025-10-20,2,92.5,1.2799999713897705,-0.33025557874398964,,0,3,0.0
VSEE_E7,VSEE,2025-10-15,2025-10-29,5,84.0,0.9007999897003174,-0.20103440556235808,,0,14,0.0
XHLD_E7,XHLD,2025-10-28,2025-10-28,1,120.0,0.4250000119209289,-0.3058824032648198,,0,0,0.0
